"RegionID","Date","RegionName","State","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
753893,2017-02-28,"Jefferson, GA","GA",405,179300,0.00786958965711074,0.0234018264840183,0.0986519607843137,0.0809380441621759,,"2017-02","2017-Q1",179300,0,"2017-02"
394629,2017-02-28,"Georgetown, SC","SC",406,213800,-0.000467508181393174,0.00328484279680901,0.0454767726161369,0.0234535844345269,-0.0203118853666734,"2007-09","2007-Q3",269900,-0.207854761022601,"2005-10"
394759,2017-02-28,"Laconia, NH","NH",407,208800,0.00578034682080925,0.0240313879352624,0.0398406374501992,0.0263928212944899,-0.00819133681072914,"2006-03","2006-Q1",235600,-0.113752122241087,"2004-11"
394365,2017-02-28,"Batavia, NY","NY",408,112000,-0.0017825311942959,-0.0017825311942959,0.0256410256410256,0.0356619813857011,0.0201989417435982,"2016-12","2016-Q4",112400,-0.00355871886120996,"2016-11"
753910,2017-02-28,"Oxford, NC","NC",409,145700,0.0034435261707989,0.0104022191400832,0.0355366027007818,0.0421932122070814,0.00676531399121427,"2017-02","2017-Q1",145700,0,"2017-02"
394490,2017-02-28,"Columbus, MS","MS",410,118400,0.00084530853761623,0.00509337860780985,0.0385964912280702,0.0178047750364674,0.0116985071411915,"2009-06","2009-Q2",133800,-0.115097159940209,"2008-03"
394362,2017-02-28,"Barre, VT","VT",411,211700,0.0071360608943863,0.0316764132553606,0.028169014084507,0.0030508718458544,-0.00442508721386536,"2005-04","2005-Q2",253900,-0.166207168176447,"2004-11"
394540,2017-02-28,"Dublin, GA","GA",412,89600,-0.00554938956714761,-0.00111482720178372,0.0834340991535671,0.0231804797395323,-0.0060441225376402,"2008-03","2008-Q1",102600,-0.126705653021442,"2005-02"
395189,2017-02-28,"Vicksburg, MS","MS",413,116500,-0.00935374149659864,-0.0315876974231089,-0.0226510067114094,0.0206152120468512,0.011804524215473,"2016-11","2016-Q4",120300,-0.0315876974231089,"2016-10"
395063,2017-02-28,"Sanford, NC","NC",414,121400,-0.00164473684210526,-0.00246507806080526,0.0158995815899582,0.0103640285977051,0.00639737717726518,"2016-12","2016-Q4",121900,-0.00410172272354389,"2016-11"
395157,2017-02-28,"Tiffin, OH","OH",415,102500,0.00885826771653543,0.0364004044489383,0.111713665943601,0.0583305019070472,0.00826615004731757,"2017-02","2017-Q1",102500,0,"2017-02"
394509,2017-02-28,"Crossville, TN","TN",416,90500,0.00110619469026549,0.00667408231368187,0.105006105006105,0.00357391288818554,,"2011-03","2011-Q1",93700,-0.0341515474919957,
394977,2017-02-28,"Picayune, MS","MS",417,129200,-0.00308641975308642,-0.0137404580152672,-0.0182370820668693,-0.000463750392747819,-0.00678325389510936,"2008-02","2008-Q1",144500,-0.105882352941176,"2006-07"
394634,2017-02-28,"Gloversville, NY","NY",418,116100,0.00345721694036301,0.0184210526315789,0.0651376146788991,0.0210807931214161,0.00288771640755958,"2007-10","2007-Q4",117600,-0.0127551020408163,"2007-05"
394444,2017-02-28,"Carson City, NV","NV",419,259000,0.00426521907716169,0.0347582900519377,0.0711331679073615,0.12582619472881,-0.0129638578423744,"2005-07","2005-Q3",438900,-0.409888357256778,
394432,2017-02-28,"Calhoun, GA","GA",420,122000,0.0158201498751041,0.0517241379310345,0.0806023029229407,0.0709480088894252,-0.00852108013306541,"2008-02","2008-Q1",144400,-0.155124653739612,"2003-09"
395216,2017-02-28,"Waycross, GA","GA",421,84700,-0.0105140186915888,-0.0219399538106236,0.0392638036809816,0.0117362858250551,-0.00758408228814333,"2009-02","2009-Q1",97200,-0.128600823045267,"2005-10"
394933,2017-02-28,"Oil City, PA","PA",422,76600,-0.00130378096479791,0.00393184796854522,0.0268096514745308,0.035949889242211,0.0162442875747151,"2017-01","2017-Q1",76700,-0.00130378096479791,"2016-12"
394721,2017-02-28,"Jasper, IN","IN",423,125100,0.0008,0.008058017727639,0.0637755102040816,0.0384354625489109,0.0219338480742057,"2017-02","2017-Q1",125100,0,"2017-02"
394551,2017-02-28,"Eagle Pass, TX","TX",424,109200,-0.020627802690583,-0.0586206896551724,0.00275482093663912,0.0273888609076836,,"2010-09","2010-Q3",118400,-0.0777027027027027,
394967,2017-02-28,"Payson, AZ","AZ",425,184500,0.00709606986899563,0.0353535353535354,0.108108108108108,0.072697933273336,-0.0155481192459053,"2008-02","2008-Q1",217500,-0.151724137931034,"2005-12"
394625,2017-02-28,"Galesburg, IL","IL",426,70800,-0.00701262272089762,-0.0220994475138122,-0.0432432432432432,0.0141398874658534,,"2009-11","2009-Q4",95400,-0.257861635220126,
395204,2017-02-28,"Warrensburg, MO","MO",427,143400,-0.010351966873706,-0.0264765784114053,0.0163004961020553,0.0163973855031232,,"2016-09","2016-Q3",148600,-0.0349932705248991,"2016-07"
394608,2017-02-28,"Fort Polk South, LA","LA",428,140400,-0.00425531914893617,-0.0126582278481013,-0.00777385159010601,0.0392779417965685,0.0780798077016196,"2016-05","2016-Q2",144700,-0.0297166551485833,"2015-12"
394604,2017-02-28,"Fort Leonard Wood, MO","MO",429,135500,-0.00586940572267058,-0.0174039158810732,-0.0216606498194946,-0.00263585450984127,,"2014-03","2014-Q1",144800,-0.0642265193370166,"2011-11"
394344,2017-02-28,"Athens, TN","TN",430,130400,0.00850734725444702,0.0415335463258786,0.115483319076133,0.0495316188665629,0.0194044662587685,"2017-02","2017-Q1",130400,0,"2017-02"
394556,2017-02-28,"Edwards, CO","CO",431,661000,0.0105488457422412,0.0402895813660686,0.0659571036929528,0.0702198481111596,0.00188011316385039,"2008-01","2008-Q1",694700,-0.0485101482654383,"2007-05"
394592,2017-02-28,"Fernley, NV","NV",432,205400,0.013320177602368,0.0431691213814119,0.151991026360067,0.160222210662932,-0.0200447476276355,"2006-05","2006-Q2",267200,-0.231287425149701,"2004-11"
394819,2017-02-28,"Malone, NY","NY",433,80800,-0.00980392156862745,-0.053864168618267,-0.080773606370876,0.0107331693508248,0.00522110844465762,"2009-11","2009-Q4",89900,-0.101223581757508,"2008-12"
395234,2017-02-28,"Winona, MN","MN",434,143300,0.0105782792665726,0.043699927166788,0.0490483162518302,0.0229988115615154,-0.00200151553917638,"2008-03","2008-Q1",152900,-0.0627861347285808,"2007-08"
394547,2017-02-28,"Durango, CO","CO",435,340100,0.00413345143194567,0.0103980986333928,0.0445331695331695,0.0483350946401793,0.0112511329469056,"2017-02","2017-Q1",340100,0,"2017-02"
394985,2017-02-28,"Platteville, WI","WI",436,126300,0.00798084596967279,0.0369458128078818,0.0767263427109974,0.0246895551873045,,"2017-02","2017-Q1",126300,0,"2017-02"
394363,2017-02-28,"Bartlesville, OK","OK",437,98400,-0.0140280561122244,-0.0409356725146199,0.0603448275862069,0.0627024835848522,0.0373398750609901,"2016-11","2016-Q4",102600,-0.0409356725146199,"2016-09"
394566,2017-02-28,"Elko, NV","NV",438,224000,0.003584229390681,0.0154125113327289,0.0232983097304705,0.0131844292956689,0.00392260205695361,"2008-02","2008-Q1",249900,-0.103641456582633,"2007-05"
395020,2017-02-28,"Rexburg, ID","ID",439,168800,-0.00059206631142688,-0.00530347672362994,0.0445544554455446,0.0230797627260524,,"2016-11","2016-Q4",169700,-0.00530347672362994,"2016-09"
395122,2017-02-28,"St. Marys, GA","GA",440,152900,0.00328083989501312,0.00393959290873276,0.0465434633812457,0.0397893595379972,-0.0130705682785047,"2008-05","2008-Q2",177600,-0.139076576576577,"2005-05"
394326,2017-02-28,"Amsterdam, NY","NY",441,98900,0.0154004106776181,0.060021436227224,0.0892070484581498,0.0217782765703625,0.00122151339850229,"2009-10","2009-Q4",106100,-0.0678605089538172,"2009-06"
394963,2017-02-28,"Paris, TX","TX",442,80900,-0.00246609124537608,0.00872817955112219,0.0976933514246947,0.0393565026816161,,"2017-01","2017-Q1",81100,-0.00246609124537608,"2017-01"
394906,2017-02-28,"New Castle, IN","IN",443,73600,0.00683994528043776,0.0179806362378976,0.0337078651685393,0.0141699535751689,-0.0113504191334143,"2005-03","2005-Q1",95600,-0.230125523012552,"2001-04"
395097,2017-02-28,"Sidney, OH","OH",444,127100,0.00315706393054459,0.00315706393054459,0.0159872102318145,0.0332961736435478,0.00526329210148746,"2016-06","2016-Q2",127400,-0.00235478806907378,"2016-06"
394504,2017-02-28,"Cortland, NY","NY",445,104600,0,-0.0132075471698113,-0.0430009149130833,0.00134383284035744,0.0112813716287681,"2016-03","2016-Q1",109400,-0.0438756855575868,"2015-07"
394919,2017-02-28,"Norfolk, NE","NE",446,148000,0.0136986301369863,0.0474168435951875,0.104477611940299,0.0662314458271143,0.0526471024594719,"2017-02","2017-Q1",148000,0,"2017-02"
395124,2017-02-28,"Starkville, MS","MS",447,173700,0.0140105078809107,0.0217647058823529,0.0272028385570668,0.0230423779326148,0.024018788651935,"2017-02","2017-Q1",173700,0,"2017-02"
394336,2017-02-28,"Ardmore, OK","OK",448,92600,0,0.00761697497279652,-0.0423991726990693,0.0373165852742958,0.0399289425569713,"2016-04","2016-Q2",98900,-0.0637007077856421,"2015-10"
394739,2017-02-28,"Kendallville, IN","IN",449,113500,0.00888888888888889,0.0216021602160216,0.029011786038078,0.034273627346068,0.00423810572611405,"2006-09","2006-Q3",114000,-0.0043859649122807,"2006-08"
394918,2017-02-28,"Nogales, AZ","AZ",450,131300,0.00459066564651875,0.0249804839968774,0.0851239669421488,0.0339752265319502,-0.0243466402149679,"2007-04","2007-Q2",170100,-0.228101116990006,"2005-02"
394951,2017-02-28,"Oxford, MS","MS",451,176200,0.00056785917092561,0.00456100342075257,0.0310122878876536,0.0203708088466943,0.010070665972046,"2015-09","2015-Q3",177500,-0.00732394366197183,"2015-09"
394398,2017-02-28,"Bogalusa, LA","LA",452,110200,-0.0107719928186715,0.0299065420560748,-0.00181159420289855,0.034967527040807,0.0399262291557867,"2016-04","2016-Q2",111800,-0.0143112701252236,"2016-02"
394987,2017-02-28,"Plymouth, IN","IN",453,124800,0,0.00726392251815981,0.00483091787439614,0.0287674759120438,0.00570376974368192,"2016-05","2016-Q2",125500,-0.00557768924302789,"2016-03"
394628,2017-02-28,"Gardnerville Ranchos, NV","NV",454,366800,0.0115830115830116,0.0332394366197183,0.134199134199134,0.110590363225944,-0.00993143366267113,"2005-12","2005-Q4",435300,-0.157362738341374,"2004-11"
395144,2017-02-28,"Tahlequah, OK","OK",455,104200,-0.0104463437796771,-0.0215962441314554,-0.0234301780693533,0.0527046357706644,0.0386705521696247,"2016-08","2016-Q3",109300,-0.0466605672461116,"2016-01"
394817,2017-02-28,"Madisonville, KY","KY",456,97600,-0.00102354145342886,0.0209205020920502,0.082039911308204,0.0442523332765083,,"2017-01","2017-Q1",97700,-0.00102354145342886,"2017-01"
395043,2017-02-28,"Ruston, LA","LA",457,178200,0.0182857142857143,0.0519480519480519,0.129277566539924,0.0409503969692568,0.0299980857333377,"2017-02","2017-Q1",178200,0,"2017-02"
753889,2017-02-28,"Hillsdale, MI","MI",458,120600,0.000829875518672199,0.0263829787234043,0.112546125461255,0.0916251734264644,0.00887607584732897,"2017-02","2017-Q1",120600,0,"2017-02"
394375,2017-02-28,"Bedford, IN","IN",459,83800,-0.00238095238095238,-0.00356718192627824,-0.00475059382422803,-0.00400861764694183,0.00328037332357711,"2005-09","2005-Q3",97300,-0.138746145940391,"2004-05"
394695,2017-02-28,"Huntingdon, PA","PA",460,119000,0.000841042893187553,0.0025273799494524,-0.0356564019448947,0.0105797786172863,0.0214972197550023,"2015-12","2015-Q4",123600,-0.0372168284789644,"2015-09"
394842,2017-02-28,"McAlester, OK","OK",461,92800,0.014207650273224,0.0380313199105145,-0.103381642512077,0.0309033026779664,0.0419989613003162,"2016-03","2016-Q1",103600,-0.104247104247104,"2015-07"
394883,2017-02-28,"Moultrie, GA","GA",462,84600,0.010752688172043,0.0192771084337349,-0.023094688221709,0.0122585624790212,-0.0243044814888792,"2008-02","2008-Q1",112000,-0.244642857142857,"2005-06"
394677,2017-02-28,"Henderson, NC","NC",463,91500,-0.00109170305676856,-0.0118790496760259,0.146616541353383,0.0337698893642218,-0.0154351229275227,"2008-02","2008-Q1",133700,-0.315632011967091,"2004-12"
394482,2017-02-28,"Coldwater, MI","MI",464,110500,0,0.0385338345864662,0.0250463821892393,,,"2015-11","2015-Q4",114400,-0.0340909090909091,"2015-10"
394667,2017-02-28,"Harrison, AR","AR",465,106600,-0.00929368029739777,-0.0193192272309108,0.0200956937799043,0.0383871383084275,0.0116938249883916,"2016-11","2016-Q4",108700,-0.0193192272309108,"2016-08"
395091,2017-02-28,"Shelbyville, TN","TN",466,142900,0.0134751773049645,0.0491923641703377,0.185892116182573,0.0878421397711093,0.0276384214468874,"2017-02","2017-Q1",142900,0,"2017-02"
753904,2017-02-28,"Marion, NC","NC",467,119600,0.00843170320404722,0.0101351351351351,0.117757009345794,0.0711913708213083,,"2017-02","2017-Q1",119600,0,"2017-02"
395155,2017-02-28,"Thomasville, GA","GA",468,107300,0.0141776937618147,0.0307396733909702,0.0248328557784145,0.0303518379934853,-0.0104622959277407,"2008-09","2008-Q3",131400,-0.183409436834094,"2005-11"
394409,2017-02-28,"Bradford, PA","PA",469,72100,-0.0123287671232877,-0.059973924380704,-0.0412234042553191,0.0166077989083679,,"2016-10","2016-Q4",77300,-0.0672703751617076,"2015-11"
394500,2017-02-28,"Cornelia, GA","GA",470,131500,0.00381679389312977,0.00843558282208589,0.138528138528139,0.0689932674209226,0.00719702313008108,"2017-02","2017-Q1",131500,0,"2017-02"
394426,2017-02-28,"Burley, ID","ID",471,138900,0.000720461095100865,0.020573108008817,0.105891719745223,0.0276374556456425,-0.000931138705081991,"2008-07","2008-Q3",150300,-0.0758483033932136,"2008-01"
394384,2017-02-28,"Big Rapids, MI","MI",472,101300,0.0019782393669634,0.000988142292490119,0.0109780439121757,0.0442004050062059,-0.0166338317593283,"2003-08","2003-Q3",136900,-0.260043827611395,"1999-03"
394895,2017-02-28,"Muscatine, IA","IA",473,135600,0.00147710487444609,0.00817843866171004,0.0382848392036753,0.0170641104097915,,"2017-02","2017-Q1",135600,0,"2017-02"
394548,2017-02-28,"Durant, OK","OK",474,111100,0.00816696914700544,0.0164684354986276,0.0839024390243902,0.0508457987947266,0.0366716825962685,"2016-08","2016-Q3",113500,-0.0211453744493392,"2016-07"
395087,2017-02-28,"Seymour, IN","IN",475,111900,0.0172727272727273,0.05765595463138,-0.0252613240418118,0.0370261039471567,0.0160806274015874,"2016-02","2016-Q1",114800,-0.0252613240418118,"2015-05"
394538,2017-02-28,"Douglas, GA","GA",476,92100,0.00765864332603939,0.0290502793296089,0.117718446601942,0.0298607349567872,,"2008-02","2008-Q1",106400,-0.134398496240602,
395228,2017-02-28,"Willmar, MN","MN",477,163000,0.0168434185901435,0.0584415584415584,0.0598179453836151,0.0284035113877357,0.00299348610537709,"2008-04","2008-Q2",165600,-0.0157004830917874,"2008-03"
394349,2017-02-28,"Auburn, IN","IN",478,119800,-0.0066334991708126,0.0300945829750645,0.0648888888888889,0.0282952266624368,0.00829620025397504,"2017-01","2017-Q1",120600,-0.0066334991708126,"2017-01"
394961,2017-02-28,"Paragould, AR","AR",479,106000,-0.00188323917137476,0.00760456273764258,0.0505450941526264,0.0488753474325121,0.0285409513994344,"2016-12","2016-Q4",106300,-0.00282220131702728,"2016-12"
394779,2017-02-28,"Lawrenceburg, TN","TN",480,94700,0,0.00851970181043664,0.0688487584650113,0.0395636259838861,0.0113418094544049,"2017-02","2017-Q1",94700,0,"2017-02"
394448,2017-02-28,"Cedartown, GA","GA",481,84500,0.00715137067938021,0.0107655502392344,0.0355392156862745,0.034845089142308,-0.0133956556227446,"2007-04","2007-Q2",98800,-0.144736842105263,"2005-04"
394558,2017-02-28,"El Campo, TX","TX",482,123600,0.0106295993458708,0.0377833753148615,0.118552036199095,0.0715244459090045,,"2017-02","2017-Q1",123600,0,"2017-02"
394876,2017-02-28,"Montrose, CO","CO",483,207300,0.00875912408759124,0.0206794682422452,0.0763239875389408,0.0473375631880952,0.00224651624308358,"2008-06","2008-Q2",230100,-0.0990873533246415,"2007-09"
394715,2017-02-28,"Jacksonville, IL","IL",484,86500,-0.00115473441108545,-0.00574712643678161,0.0176470588235294,0.0270321658894928,0.014232719773938,"2009-01","2009-Q1",88700,-0.0248027057497181,"2008-12"
394316,2017-02-28,"Alice, TX","TX",485,84800,-0.0150987224157956,-0.0503919372900336,-0.132036847492323,-0.0122708681353112,,"2016-03","2016-Q1",98000,-0.13469387755102,
394627,2017-02-28,"Garden City, KS","KS",486,134400,0.00373412994772218,0.00749625187406297,0.0795180722891566,0.0468496512550418,0.0384051533686918,"2017-02","2017-Q1",134400,0,"2017-02"
395219,2017-02-28,"West Plains, MO","MO",487,116900,0.00343347639484979,0.00602409638554217,-0.00341005967604433,0.0254421603144042,,"2016-02","2016-Q1",117300,-0.00341005967604433,"2016-02"
395026,2017-02-28,"Riverton, WY","WY",488,175500,-0.00170648464163823,-0.00847457627118644,0.00630733944954128,0.00556169172113141,,"2016-09","2016-Q3",179400,-0.0217391304347826,"2016-06"
395158,2017-02-28,"Tifton, GA","GA",489,125900,0,0.00159108989657916,0.0319672131147541,0.0180991650906182,0.00103847230904908,"2009-02","2009-Q1",132500,-0.049811320754717,"2007-04"
394934,2017-02-28,"Okeechobee, FL","FL",490,117600,0.00598802395209581,0.04162976085031,0.209876543209877,0.0784858613279418,-0.0322376622528978,"2006-05","2006-Q2",173200,-0.321016166281755,"2004-11"
394845,2017-02-28,"McMinnville, TN","TN",491,82800,0.0134638922888617,0.0481012658227848,0.15,0.0531879844905014,0.0243418934538093,"2017-02","2017-Q1",82800,0,"2017-02"
394904,2017-02-28,"Natchitoches, LA","LA",492,135000,-0.003690036900369,-0.010989010989011,0.0150375939849624,0.032229479333342,,"2016-08","2016-Q3",137900,-0.0210297316896302,"2016-03"
394383,2017-02-28,"Berlin, NH","NH",493,112600,-0.00530035335689046,-0.0157342657342657,0.0320806599450046,-0.00123872261464764,-0.0336743205963748,"2007-02","2007-Q1",158600,-0.290037831021438,"2004-03"
394799,2017-02-28,"Lock Haven, PA","PA",494,144300,0.0255863539445629,0.0882352941176471,0.117738187451588,0.0301232518727024,0.02093203616007,"2017-02","2017-Q1",144300,0,"2017-02"
394354,2017-02-28,"Austin, MN","MN",495,96200,0.0190677966101695,0.0760626398210291,0.0559824368825467,0.0279836580177508,-0.0092795778532917,"2006-06","2006-Q2",106300,-0.0950141110065851,"2006-03"
394476,2017-02-28,"Clewiston, FL","FL",496,114400,0.018699910952805,0.0772128060263653,0.292655367231638,0.116966186727812,-0.036369912379956,"2006-09","2006-Q3",175500,-0.348148148148148,"2005-03"
394526,2017-02-28,"Defiance, OH","OH",497,110000,0.0338345864661654,0.130524152106886,0.227678571428571,0.0589672460959578,0.00380573480589419,"2017-02","2017-Q1",110000,0,"2017-02"
394801,2017-02-28,"Logansport, IN","IN",498,71900,0,-0.00138888888888889,0.0481049562682216,0.0219598529529854,-0.0101222049461742,"2004-10","2004-Q4",91300,-0.212486308871851,"2001-03"
395176,2017-02-28,"Union City, TN","TN",499,67300,0.0259146341463415,0.0854838709677419,0.071656050955414,0.0389342281471134,0.0127355076147724,"2015-06","2015-Q2",67400,-0.00148367952522255,"2015-06"
395192,2017-02-28,"Vincennes, IN","IN",500,73600,0.00272479564032698,0.00136054421768707,-0.0040595399188092,0.0345637159435732,0.00360299008936882,"2005-11","2005-Q4",83300,-0.116446578631453,"2004-08"
394550,2017-02-28,"Dyersburg, TN","TN",501,79000,0.00381194409148666,0.0180412371134021,0.0957004160887656,0.0426866482021571,0.0139204097856884,"2017-02","2017-Q1",79000,0,"2017-02"
394507,2017-02-28,"Crawfordsville, IN","IN",502,106500,0.0075685903500473,0.0220729366602687,0.062874251497006,0.0283660348638026,0.00170604036108535,"2005-06","2005-Q2",113400,-0.0608465608465608,"2004-06"
394422,2017-02-28,"Brownwood, TX","TX",503,81900,-0.0191616766467066,-0.00364963503649635,-0.0144404332129964,0.0286860731988934,,"2015-05","2015-Q2",85500,-0.0421052631578947,"2014-12"
394554,2017-02-28,"Easton, MD","MD",504,277400,-0.0025170801869831,-0.0124599501601994,0.0467924528301887,0.0202028843574884,-0.0225033037748267,"2006-08","2006-Q3",369200,-0.248645720476706,"2004-10"
394920,2017-02-28,"North Platte, NE","NE",505,144100,0.0112280701754386,0.0426917510853835,0.0983231707317073,0.0507569994569066,0.0265337758835154,"2017-02","2017-Q1",144100,0,"2017-02"
394300,2017-02-28,"Ada, OK","OK",506,102300,0.00788177339901478,0.0148809523809524,0.166476624857469,0.0663366733692281,0.0468805600870019,"2017-02","2017-Q1",102300,0,"2017-02"
395046,2017-02-28,"Safford, AZ","AZ",507,140900,0.00213371266002845,0.00356125356125356,-0.0242382271468144,0.0260486123188681,-0.00470218700328218,"2008-07","2008-Q3",181500,-0.223691460055096,"2006-08"
394894,2017-02-28,"Murray, KY","KY",508,141800,0.0186781609195402,0.0742424242424242,0.101787101787102,0.023746025851459,0.0280796829774781,"2017-02","2017-Q1",141800,0,"2017-02"
394382,2017-02-28,"Bennington, VT","VT",509,182900,0.00329127811300055,0.0138580931263858,0.0572254335260116,-0.00537954833023679,,"2009-06","2009-Q2",225400,-0.188553682342502,
394696,2017-02-28,"Huntington, IN","IN",510,88500,-0.00112866817155756,-0.00449943757030371,0.0243055555555556,0.0284978452840425,0.00392523527929867,"2005-11","2005-Q4",97500,-0.0923076923076923,"2004-01"
394499,2017-02-28,"Corinth, MS","MS",511,101900,0.00295275590551181,-0.0377714825306893,0.0230923694779116,0.0208730393880721,0.0300314798730352,"2009-11","2009-Q4",119200,-0.145134228187919,"2009-04"
394973,2017-02-28,"Peru, IN","IN",512,76600,0.00789473684210526,0.0281879194630872,0.164133738601824,0.0638943213735774,0.00158022741882968,"2005-11","2005-Q4",86000,-0.109302325581395,"2004-02"
394370,2017-02-28,"Bay City, TX","TX",513,135800,-0.00439882697947214,-0.00730994152046783,0.0134328358208955,0.0383635857452,,"2016-06","2016-Q2",137400,-0.0116448326055313,"2016-05"
394366,2017-02-28,"Batesville, AR","AR",514,99700,-0.00598205383848455,-0.003,0.0968096809680968,0.0378461158375805,0.0225139145981788,"2016-12","2016-Q4",100600,-0.00894632206759443,"2016-11"
394948,2017-02-28,"Owatonna, MN","MN",515,156900,0.0090032154340836,0.033596837944664,0.0761316872427984,0.0455063161505815,-0.00331663596575649,"2006-08","2006-Q3",166800,-0.0593525179856115,"2005-07"
395191,2017-02-28,"Vidalia, GA","GA",516,108200,0.00371057513914657,0.0178739416745061,0.0285171102661597,0.0453016421348225,0.00761037999412228,"2017-02","2017-Q1",108200,0,"2017-02"
394385,2017-02-28,"Big Spring, TX","TX",517,95700,0.00209424083769634,0.0257234726688103,0.0528052805280528,,,"2013-05","2013-Q2",105400,-0.0920303605313093,
394915,2017-02-28,"Newport, TN","TN",518,71500,0.0127478753541076,0.0199714693295292,0.0437956204379562,0.0471081532583975,,"2017-02","2017-Q1",71500,0,"2017-02"
394522,2017-02-28,"De Ridder, LA","LA",519,135500,0.0044477390659748,0.0203313253012048,-0.0410474168435952,0.059067567238372,0.0592499017420509,"2016-04","2016-Q2",143300,-0.0544312630844382,"2015-11"
394781,2017-02-28,"Lebanon, MO","MO",520,111600,0.000896860986547085,0.00359712230215827,0.0558183538315989,0.0219885341887736,,"2017-02","2017-Q1",111600,0,"2017-02"
395084,2017-02-28,"Seneca Falls, NY","NY",521,105100,0.0115495668912416,0.0354679802955665,0.142391304347826,0.0247642200867373,0.0241350694199145,"2017-02","2017-Q1",105100,0,"2017-02"
394835,2017-02-28,"Martin, TN","TN",522,76200,0.00395256916996047,0,0.016,0.0224312602837675,0.00680994738259355,"2016-09","2016-Q3",76800,-0.0078125,"2016-08"
395141,2017-02-28,"Susanville, CA","CA",523,159100,-0.000628140703517588,0.00441919191919192,0.136428571428571,0.0681907946724245,-0.0365183726148843,"2005-11","2005-Q4",255000,-0.376078431372549,"2003-09"
394417,2017-02-28,"Brookhaven, MS","MS",524,110900,0.0072661217075386,0.0501893939393939,0.0840664711632454,0.0394343627027736,-0.0128407505222501,"2007-02","2007-Q1",126200,-0.121236133122029,
394335,2017-02-28,"Arcadia, FL","FL",525,116800,0.00343642611683849,0.020979020979021,0.195496417604913,0.133942307646539,-0.0197602003783475,"2006-05","2006-Q2",161400,-0.27633209417596,"2005-04"
394525,2017-02-28,"Decatur, IN","IN",526,101900,0.00493096646942801,0.0149402390438247,0.0139303482587065,0.0297654163132157,0.00556399570705479,"2005-08","2005-Q3",111200,-0.0836330935251798,"2004-07"
394557,2017-02-28,"Effingham, IL","IL",527,125600,-0.00158982511923688,-0.000795544948289578,0.0194805194805195,0.0281912306543459,0.00600581130397759,"2008-11","2008-Q4",133700,-0.0605833956619297,"2008-07"
394331,2017-02-28,"Angola, IN","IN",528,153800,0.0111768573307035,0.0273881095524382,0.0105124835742444,0.0369216346339336,0.0139524194385698,"2016-05","2016-Q2",155900,-0.013470173187941,"2016-04"
394473,2017-02-28,"Cleveland, MS","MS",529,120800,0.0024896265560166,0.0117252931323283,0.0495221546481321,0.0344115294533229,0.0241014913683038,"2017-02","2017-Q1",120800,0,"2017-02"
394413,2017-02-28,"Brenham, TX","TX",530,160000,0.00313479623824451,0.0184595798854233,0.0774410774410774,0.0390667149021691,,"2017-02","2017-Q1",160000,0,"2017-02"
753892,2017-02-28,"Jackson, OH","OH",531,87800,0.0185614849187935,0.0489844683393071,0.183288409703504,0.0457586866438808,0.0156116349022608,"2017-02","2017-Q1",87800,0,"2017-02"
394613,2017-02-28,"Frankfort, IN","IN",532,94800,0.0117395944503735,0.0475138121546961,0.125890736342043,0.0301898251044588,0.00655969711275706,"2004-08","2004-Q3",101300,-0.0641658440276407,"2004-04"
395196,2017-02-28,"Wabash, IN","IN",533,85700,0.00233918128654971,0.0106132075471698,0.0166073546856465,0.0286830344060576,-0.00332237186848738,"2006-02","2006-Q1",98300,-0.128179043743642,"2003-04"
394433,2017-02-28,"Cambridge, MD","MD",534,130800,-0.0150602409638554,-0.0275092936802974,0.143356643356643,0.0237775594287188,-0.0307763050304015,"2007-08","2007-Q3",181000,-0.277348066298343,"2004-05"
394812,2017-02-28,"Macomb, IL","IL",535,75000,-0.00398406374501992,-0.0234375,-0.0284974093264249,-0.00933289285031491,,"2010-06","2010-Q2",85800,-0.125874125874126,
394815,2017-02-28,"Madison, IN","IN",536,110100,0.00639853747714808,0.0377002827521206,0.0911793855302279,0.0504051285406684,0.0179012314973406,"2005-09","2005-Q3",110300,-0.00181323662737987,"2005-09"
394962,2017-02-28,"Paris, TN","TN",537,97200,-0.00715015321756895,-0.00511770726714432,0.135514018691589,0.0320901529297124,0.018903660096381,"2016-12","2016-Q4",98300,-0.0111902339776195,"2016-11"
394376,2017-02-28,"Beeville, TX","TX",538,98500,0.00407747196738022,0.0239085239085239,0.0908084163898117,0.0186663936006892,,"2017-02","2017-Q1",98500,0,"2017-02"
753878,2017-02-28,"Dayton, TN","TN",539,122000,0.00164203612479475,0.00246507806080526,0.0278011794439764,0.0212956876001351,0.0135852048678844,"2017-02","2017-Q1",122000,0,"2017-02"
395207,2017-02-28,"Washington, IN","IN",540,106900,0.00375586854460094,0.000936329588014981,0.139658848614072,0.0588938647102846,0.0288976271381025,"2017-02","2017-Q1",106900,0,"2017-02"
394730,2017-02-28,"Juneau, AK","AK",541,318000,-0.00282220131702728,-0.00469483568075117,0.00410483107041364,0.0078547054660143,-0.00131124835789387,"2007-06","2007-Q2",338800,-0.0613931523022432,"2006-12"
